enrolled,VerifyPhone,Other,VerifyDateOfBirth,location,is_weekend_enrolleddate,VerifyCountry,Credit,numscreens,BankVerification,idscreen,VerifyMobile,Loan_all,Alerts,age,user
1,1,7,1,1,0,1,0,12,1,0,0,0,0,23,221354
1,1,7,1,1,0,1,3,36,0,0,0,1,0,22,70046
0,0,5,1,1,0,0,0,12,0,0,0,1,0,24,78282
0,0,3,0,0,1,0,0,10,0,0,0,0,0,25,172423
0,0,4,0,0,0,0,1,23,0,0,0,1,0,22,97728
1,1,6,0,0,1,0,3,16,0,0,0,1,0,18,214947
1,0,6,0,0,1,0,1,11,0,0,0,0,0,22,367207
0,0,7,0,1,0,1,0,20,1,0,0,1,0,25,311311
0,0,4,1,1,0,0,0,12,1,0,0,1,0,26,115863
0,0,3,0,0,0,0,1,10,0,0,0,2,0,22,134520
0,0,5,0,0,0,0,0,9,0,0,0,1,0,28,153308
1,1,10,1,1,0,1,0,25,1,0,0,1,0,30,317774
0,0,1,0,0,0,0,0,1,0,0,0,0,0,33,64423
0,1,8,1,1,0,1,0,29,1,1,0,1,0,32,358960
1,1,5,0,0,0,0,3,13,0,0,0,1,0,37,234299
1,1,3,1,1,0,0,3,12,0,0,0,0,0,29,220129
0,0,4,0,0,0,0,1,12,0,0,0,2,0,20,291286
0,0,3,0,0,0,0,0,7,0,1,0,1,0,18,295109
0,0,4,0,0,0,0,0,7,0,0,0,1,0,40,356401
0,0,10,0,0,0,0,3,51,0,0,0,1,1,46,100831
0,0,1,0,0,0,0,0,1,0,0,0,0,0,44,344086
0,0,5,0,0,0,0,0,19,0,0,0,2,1,57,90062
0,0,2,0,0,0,0,0,19,0,0,0,2,0,26,111435
0,0,10,0,0,0,0,2,66,1,0,0,1,0,32,323363
0,1,8,1,0,0,0,2,24,1,1,0,1,0,31,324571
1,1,7,0,0,1,0,4,36,1,1,0,1,0,31,213060
1,1,4,1,1,0,0,4,33,0,0,0,0,0,31,48821
1,1,5,0,0,0,0,1,17,1,0,0,1,0,30,255584
1,1,11,1,1,1,1,0,21,1,1,0,0,0,23,153397
0,1,6,1,1,0,0,1,13,0,1,0,1,0,26,85131
1,1,10,0,1,0,1,3,28,1,0,0,1,0,31,114752
0,0,1,0,0,0,0,0,1,0,0,0,0,0,47,165597
0,1,9,0,0,0,1,1,17,1,0,0,0,0,41,243279
0,0,3,0,0,0,0,3,19,0,0,0,2,0,54,93983
1,1,8,1,1,1,1,0,14,0,0,0,0,0,22,39840
1,0,14,0,0,0,1,0,21,1,0,0,3,0,35,190664
0,1,6,1,1,0,1,0,11,0,0,0,1,0,27,31502
1,1,11,1,1,1,1,0,22,1,1,0,1,0,18,372333
1,1,11,1,1,0,1,3,37,0,1,0,1,0,32,148999
1,1,13,1,1,1,1,3,69,1,1,1,1,0,34,220960
0,0,6,0,0,0,0,2,16,0,0,0,2,0,40,298166
0,0,2,0,0,0,0,0,3,0,0,0,0,0,26,229459
1,0,9,0,1,0,1,0,26,1,0,0,1,0,23,210442
0,0,3,0,0,0,0,0,8,0,0,0,2,0,53,9511
1,1,4,1,1,1,0,3,23,1,1,0,0,0,21,87745
0,0,2,0,0,0,0,0,9,1,0,0,0,0,27,89913
0,0,4,0,0,0,0,1,16,0,0,0,1,0,25,82679
0,0,7,0,0,1,0,1,33,0,0,0,1,0,18,141100
1,1,10,1,1,1,0,3,42,0,1,1,0,0,23,220995
1,1,2,0,1,1,0,3,11,0,0,0,0,0,36,225628
0,0,10,1,0,0,1,0,30,1,1,0,1,1,53,149351
1,1,13,1,1,1,1,0,20,0,1,0,1,0,19,32964
1,1,12,0,0,0,1,0,26,1,1,0,1,0,20,206087
1,1,11,1,1,0,1,1,109,0,0,0,1,0,25,183173
0,1,8,0,1,0,0,0,50,0,0,0,1,0,38,344933
1,1,5,1,1,1,0,0,14,0,0,0,0,0,21,127734
1,1,7,1,1,0,1,0,13,0,0,0,0,0,17,329849
0,1,10,1,1,0,1,0,49,0,1,0,1,0,26,334224
0,0,3,0,0,0,0,2,17,1,1,0,0,1,34,249857
1,0,13,0,0,1,1,1,18,1,0,0,1,0,32,89153
0,1,12,1,1,1,1,0,21,1,1,0,1,0,25,297469
1,1,8,1,1,0,1,0,48,0,0,0,1,0,27,232232
0,0,2,0,0,0,0,0,9,1,0,0,1,0,38,249879
1,1,7,1,1,1,1,0,48,0,0,0,0,0,38,271701
1,1,10,1,1,0,1,4,37,1,0,0,1,0,28,326828
1,1,11,1,1,0,1,4,75,1,1,0,0,0,22,69903
0,1,8,1,1,0,1,0,21,0,0,0,1,0,49,101244
1,1,8,0,0,0,1,0,15,1,1,0,0,0,32,286276
1,1,8,0,0,0,1,0,17,1,1,0,1,0,47,92682
0,0,5,0,0,1,0,1,22,0,0,0,2,1,40,36162
0,0,2,0,0,0,0,1,12,0,1,0,2,0,40,69481
1,1,12,0,0,0,1,2,24,1,1,0,1,0,26,270959
1,1,8,1,1,0,1,1,21,0,1,0,1,0,23,23090
0,0,2,0,0,0,0,0,2,0,0,0,0,0,45,167645
1,1,10,0,0,0,1,0,22,1,0,0,1,0,21,40530
1,1,11,1,1,0,1,0,16,0,0,0,0,0,29,283262
1,1,8,0,0,1,1,0,17,1,1,0,0,0,23,35472
0,0,2,0,0,0,0,0,4,0,1,0,0,0,29,212412
0,0,3,0,0,0,0,3,28,0,0,0,2,0,41,39039
1,1,5,0,0,0,1,0,9,0,0,0,0,0,49,354167
1,1,14,1,1,0,1,4,44,0,1,0,1,0,29,230359
1,1,11,1,1,1,1,0,18,1,0,0,1,0,25,156764
0,0,5,0,0,0,0,0,10,0,0,0,2,0,62,259202
0,0,2,0,0,0,0,2,7,0,0,0,0,0,28,132239
0,0,4,0,0,0,0,1,14,0,0,0,1,0,51,244126
1,1,11,1,1,0,1,0,25,0,0,0,1,0,48,302583
1,0,5,0,0,0,0,0,12,0,1,0,0,0,28,50511
1,0,6,1,1,1,0,0,12,0,1,1,0,0,17,371339
1,1,9,1,1,0,0,3,29,0,1,0,1,1,32,139975
1,1,8,1,1,1,1,0,24,1,0,0,0,0,30,338894
1,1,8,1,1,0,1,0,20,1,0,0,0,0,28,217278
1,1,12,1,1,1,1,2,49,1,1,1,1,0,20,297072
1,0,4,0,0,0,0,0,5,0,0,0,1,0,34,323663
1,0,8,1,1,0,1,2,19,1,1,0,0,0,20,97837
1,1,13,1,1,0,1,1,37,0,1,0,1,0,20,317543
1,1,13,0,1,0,1,0,33,1,1,0,1,0,20,278594
1,1,8,1,1,0,0,3,23,0,1,0,1,0,29,148388
1,1,9,1,1,0,1,0,17,1,1,0,1,0,29,10318
0,0,4,0,0,0,0,2,24,0,0,0,2,1,34,350686
1,0,7,0,0,1,0,2,20,0,1,0,1,0,20,32021
0,1,9,0,1,0,1,0,15,0,1,0,0,0,25,17572
0,0,4,1,1,0,0,0,7,0,0,0,1,0,41,121464
1,0,3,0,0,0,0,0,5,0,0,0,0,0,49,248459
1,1,6,1,1,0,1,4,26,0,1,1,0,0,25,92751
0,0,5,1,1,0,0,0,18,0,1,0,1,0,25,288859
1,1,8,0,1,1,1,1,27,1,0,0,1,0,24,49907
1,0,10,1,1,0,0,4,44,1,0,1,1,0,34,11486
1,0,5,1,1,0,0,1,22,0,0,1,0,0,50,179873
1,0,3,1,1,0,0,0,5,0,0,0,0,0,23,185071
1,1,11,1,1,1,1,0,21,1,0,0,0,0,46,340013
1,1,5,0,0,0,0,2,21,0,0,0,1,0,33,173206
1,1,4,1,1,1,0,4,21,1,1,0,1,0,17,277195
0,1,7,1,1,0,1,2,29,1,1,0,1,0,25,275202
1,1,12,1,1,1,1,2,56,1,0,0,1,0,18,160720
0,1,5,1,0,1,0,0,7,0,0,0,0,0,41,212483
1,1,13,1,1,1,1,1,21,0,0,0,1,0,32,123691
1,1,9,1,1,0,1,1,39,0,0,0,1,0,37,211968
0,0,5,0,0,0,0,3,52,0,0,0,2,1,41,136429
1,1,14,1,1,0,1,2,33,1,1,0,1,0,33,287272
1,1,12,0,0,0,0,1,59,0,0,0,1,0,26,187562
0,0,4,0,0,1,0,0,4,0,0,0,0,0,24,197936
1,1,14,1,1,1,1,3,32,0,0,0,2,0,20,240219
1,1,2,0,0,0,0,1,5,0,0,0,0,0,20,275854
1,1,9,1,1,0,1,1,23,1,1,0,1,0,24,172901
0,1,6,1,1,0,1,0,11,0,0,0,0,0,50,358284
0,0,3,0,0,0,0,1,20,1,1,0,1,0,44,331165
0,1,3,0,1,0,1,0,10,0,0,0,1,0,22,343316
1,1,6,1,1,0,1,0,26,0,0,0,0,0,36,311753
1,1,5,1,1,1,1,0,14,0,0,0,1,0,23,281445
0,0,4,0,1,0,0,2,12,0,0,1,1,0,45,219240
1,1,10,0,0,1,1,0,23,1,0,0,0,0,29,133881
0,0,3,0,0,0,0,0,17,1,0,0,2,0,38,17242
0,0,3,0,0,0,0,2,23,0,0,0,2,0,33,57091
1,1,12,1,1,0,1,0,22,1,1,0,1,0,34,154010
0,0,3,1,1,0,0,0,6,0,1,0,0,0,43,55741
1,0,6,1,1,0,0,3,25,0,0,1,2,0,20,327195
0,1,6,1,1,0,1,0,30,0,1,0,1,0,26,218335
0,0,3,0,0,0,0,1,21,0,0,0,1,0,27,241888
0,0,2,0,0,0,0,2,15,0,0,0,2,1,26,179499
0,1,6,0,0,0,0,1,39,0,0,0,1,0,29,311374
0,1,5,1,1,0,0,0,8,0,0,0,0,0,24,187095
0,0,2,0,0,0,0,1,9,0,0,0,1,0,24,346450
0,0,9,0,0,0,0,3,95,1,0,0,2,1,49,20028
1,1,2,1,1,0,0,3,11,0,0,0,0,0,30,37092
1,0,2,0,0,1,0,1,8,0,1,0,1,0,18,191258
0,0,4,0,0,0,0,1,12,0,0,0,2,0,41,203484
1,1,6,1,1,1,0,2,23,0,0,0,1,0,36,359538
0,0,4,0,0,0,0,0,4,0,0,0,0,0,35,232904
0,0,3,0,0,0,0,0,5,0,1,0,0,0,30,144377
0,0,2,0,0,0,0,1,17,0,0,0,2,1,35,158586
1,1,6,0,0,1,1,0,18,0,0,0,0,0,24,139187
1,1,8,1,1,0,1,2,36,1,1,1,1,0,23,201249
1,1,3,1,1,1,0,1,21,0,0,0,0,0,30,109550
1,0,14,1,1,0,0,0,27,1,0,0,0,0,18,350282
1,0,5,1,1,1,0,2,25,0,0,1,1,0,24,231578
1,0,4,1,0,0,1,0,8,0,1,0,0,0,25,93756
1,1,2,1,1,0,0,0,6,0,0,0,0,0,33,124480
1,1,5,1,1,0,0,3,22,0,0,0,0,0,27,93837
1,1,10,1,1,1,1,0,15,0,0,0,1,0,28,117509
0,0,2,1,1,0,0,3,37,0,1,1,1,0,19,23205
1,1,5,1,1,0,0,1,19,1,1,0,0,0,20,62869
0,0,1,0,0,0,0,2,4,0,0,0,0,1,26,367392
1,1,7,1,1,1,0,3,32,0,0,0,1,0,47,91926
0,0,3,0,0,0,0,0,11,1,0,0,0,0,44,256469
0,1,10,0,0,0,0,1,56,0,0,0,1,0,26,341428
1,1,6,0,1,0,1,0,21,0,0,0,0,0,23,199485
1,1,14,1,1,0,1,0,48,0,1,0,1,0,45,38108
0,0,5,1,1,0,0,0,15,0,0,0,0,0,61,189743
0,0,7,0,1,0,0,1,16,0,0,0,1,0,21,334765
0,1,4,1,1,0,0,1,19,0,0,0,0,0,44,319477
0,0,0,0,0,0,0,0,1,0,0,0,1,0,38,269138
1,1,8,1,1,0,1,0,24,0,0,0,1,0,46,185572
0,0,3,0,1,0,0,0,8,0,0,0,0,1,37,70208
1,1,11,1,1,1,1,3,26,0,0,0,1,0,50,338587
0,1,6,1,1,0,1,0,13,0,0,0,1,0,38,352422
1,0,7,1,1,0,1,1,44,1,0,0,1,0,28,171087
1,1,5,1,1,1,0,3,40,0,0,0,2,0,31,371741
1,1,4,0,0,1,0,3,18,0,1,0,1,0,42,91863
0,0,3,0,0,0,0,0,15,0,0,0,0,1,56,42199
1,0,5,1,1,0,0,1,18,0,1,0,1,0,38,193280
1,0,5,1,1,0,0,2,22,1,0,1,0,0,37,141008
1,1,16,1,1,0,1,1,82,0,1,0,1,0,25,373308
1,1,5,1,1,0,0,2,16,1,1,0,1,0,23,165312
1,0,5,0,0,0,0,1,20,0,0,0,1,0,30,46619
0,1,1,1,1,0,0,0,6,0,0,0,0,0,32,324873
1,1,2,1,1,0,0,3,22,0,1,0,1,1,27,58991
0,0,2,0,0,0,0,0,2,0,0,0,0,0,47,217349
0,1,5,1,1,0,1,0,20,0,0,0,1,0,37,94729
1,1,9,1,1,0,0,2,31,0,1,0,1,0,20,194383
0,0,8,0,0,0,0,3,31,0,0,0,2,1,32,366775
1,1,8,1,1,0,1,1,19,0,1,0,1,0,26,159456
1,1,7,1,1,0,0,3,17,0,1,0,1,0,34,55349
0,0,5,0,0,0,0,1,12,0,1,0,1,0,18,342886
1,1,13,1,1,1,1,1,62,1,0,0,1,0,24,117559
1,1,10,0,0,1,0,1,47,0,0,0,1,0,47,54510
0,0,2,0,0,0,0,0,3,0,0,0,2,0,26,343584
0,0,1,0,0,0,0,0,1,0,0,0,0,0,51,327812
1,1,9,1,1,0,1,0,21,1,1,0,1,0,22,310546
0,1,7,0,1,0,1,2,40,0,0,0,0,1,34,36083
1,1,8,1,1,1,1,1,25,1,0,0,1,0,25,177341
0,0,5,0,0,0,0,1,11,0,1,0,1,0,24,357579
0,0,3,0,0,0,0,0,15,0,0,0,2,0,37,22841
0,0,2,0,0,0,0,0,12,0,0,0,2,1,37,314220
0,0,6,1,1,0,0,1,46,0,1,0,1,1,24,291648
0,0,3,1,0,0,0,1,8,0,1,0,1,0,18,171861
1,1,11,1,1,0,1,0,22,1,0,0,0,0,30,243412
0,1,2,0,0,0,0,1,11,0,0,0,1,0,34,195882
0,0,1,0,0,1,0,0,2,0,0,0,0,0,37,168869
0,1,5,0,0,0,0,0,32,0,0,0,2,0,29,156346
0,0,4,0,0,0,0,0,5,0,0,0,0,0,28,57871
0,0,4,0,0,0,0,0,22,0,0,0,2,0,37,355609
1,0,6,1,1,0,0,1,13,0,1,0,1,0,26,159480
0,1,2,0,1,0,0,1,18,0,0,0,1,0,22,138509
1,1,14,1,1,0,1,0,36,1,1,0,3,0,19,303682
1,1,8,1,1,0,0,4,27,1,0,0,1,0,21,134557
1,0,5,0,0,1,0,0,15,0,1,0,1,0,23,58524
1,1,4,1,1,1,1,0,9,0,0,0,0,0,22,162141
0,0,5,0,0,0,0,0,21,1,0,0,2,0,31,94403
1,1,8,1,1,0,1,0,19,1,0,0,0,0,33,272685
0,0,7,1,0,0,0,1,21,1,0,0,1,0,32,171611
1,1,12,1,1,0,1,3,30,1,1,0,1,0,25,83600
0,1,7,1,0,0,1,1,37,0,1,0,1,1,33,277841
1,1,9,0,0,0,1,1,28,1,0,1,1,0,48,135320
0,0,3,0,0,0,0,2,8,0,0,0,0,0,55,217909
1,1,9,1,1,1,1,0,17,0,1,0,1,0,26,317038
1,1,10,1,1,1,1,0,33,1,0,0,1,0,58,161359
0,0,10,0,0,0,1,2,23,0,0,0,2,0,28,77698
0,0,1,0,0,0,0,0,3,0,0,0,0,0,39,225994
0,0,3,0,0,0,0,1,10,0,0,0,2,0,51,359698
1,1,4,0,0,0,0,2,19,1,1,0,1,0,32,7485
0,1,1,1,0,0,0,0,3,0,0,0,0,0,23,182336
1,1,6,0,0,0,1,0,13,1,1,0,1,0,24,61944
0,1,10,1,1,0,1,0,29,1,0,0,2,0,26,234602
0,0,7,1,0,0,1,0,11,1,0,0,0,0,39,315886
0,1,5,0,1,0,0,0,8,1,0,0,0,0,33,126944
0,0,7,0,1,0,0,1,15,0,1,0,0,0,23,89515
0,1,8,0,0,0,1,0,16,1,1,0,0,0,24,311581
1,1,15,1,1,0,1,1,43,0,0,0,1,0,24,120290
0,1,8,0,0,0,0,1,37,0,0,0,1,1,20,190346
1,1,5,1,1,0,0,3,55,1,0,0,1,0,22,191108
1,0,4,0,0,0,0,0,6,0,1,0,0,0,22,2261
1,0,4,1,1,0,0,0,7,0,0,0,1,0,20,98384
0,0,2,0,0,0,0,0,16,1,0,0,1,0,48,276615
1,1,5,1,1,0,0,3,13,0,0,0,1,0,28,319338
1,1,2,1,1,0,0,3,9,0,0,0,0,0,27,61322
0,0,2,0,0,0,0,1,14,0,1,0,1,0,26,267302
1,1,11,1,1,0,0,3,26,1,1,0,1,0,32,195279
0,0,4,0,0,0,0,0,6,0,0,0,0,0,38,52761
0,0,6,0,0,0,0,0,7,0,0,0,1,0,25,297909
0,0,2,0,0,0,0,0,14,0,0,0,2,0,55,30290
0,1,3,0,1,0,1,0,7,0,0,0,1,0,35,94726
0,0,6,0,0,0,0,1,11,0,0,0,1,0,25,193534
1,1,7,1,1,0,1,0,19,0,0,0,0,0,27,285104
1,1,12,1,1,0,1,0,35,0,1,0,1,0,31,94808
0,1,6,1,1,0,1,1,24,0,0,0,2,0,25,205984
0,0,5,0,0,0,0,0,11,0,1,0,0,0,69,127948
1,0,2,0,1,0,0,0,6,0,1,0,0,0,31,44759
1,1,6,1,1,0,0,3,17,0,0,0,1,0,55,137155
0,1,9,1,1,0,0,1,54,1,0,0,1,0,22,170569
1,0,7,0,0,0,0,1,31,0,0,0,1,0,18,27480
0,1,8,1,1,0,1,1,26,1,1,0,1,0,35,273953
1,1,9,1,1,1,1,3,29,1,1,1,1,0,20,165781
1,1,5,0,0,1,0,1,45,0,1,0,1,0,25,340615
1,0,1,0,0,0,0,1,11,0,0,0,0,1,47,353379
0,1,14,1,1,0,1,2,31,1,0,0,2,1,26,212707
1,1,6,1,1,0,1,0,30,0,0,0,1,0,17,242737
1,1,9,0,0,0,0,0,39,0,1,0,0,0,47,198075
1,0,4,0,0,0,0,1,17,0,0,0,2,1,33,98566
1,1,8,0,0,1,1,0,28,1,0,0,0,0,59,73408
0,0,3,0,0,0,0,1,43,0,0,0,1,1,21,176489
1,1,5,0,1,1,0,3,25,1,1,0,0,0,35,268233
1,1,7,1,1,0,1,4,40,0,1,0,1,0,20,158761
1,0,5,0,0,1,0,0,8,0,0,0,1,0,25,326678
0,0,2,1,0,0,0,0,3,0,0,0,0,0,42,28040
0,0,3,0,0,0,0,1,7,0,0,0,1,0,23,219444
0,0,2,0,0,0,0,2,35,0,0,0,2,1,42,283834
1,0,8,1,1,0,0,3,44,0,0,1,1,0,44,23431
1,1,16,1,1,0,1,1,35,1,1,0,1,0,26,351207
0,0,7,0,0,0,0,1,22,1,1,0,1,0,22,260166
1,1,11,0,0,0,1,0,30,1,1,0,0,1,48,82986
1,0,4,1,1,0,0,3,42,0,0,0,1,0,16,106988
1,0,4,1,1,0,0,1,12,0,0,1,1,0,18,195294
0,1,7,1,1,0,1,0,18,1,0,0,0,0,30,200080
0,0,5,0,0,0,0,1,14,0,1,0,1,0,26,168898
0,0,2,0,0,0,0,0,8,0,0,0,1,0,31,174311
1,1,6,1,1,1,0,4,40,1,1,0,0,0,34,52455
1,1,7,1,1,0,1,0,19,1,0,0,1,0,41,73941
0,0,9,0,0,0,0,0,14,1,1,0,1,0,21,360990
1,1,12,1,1,1,1,1,45,1,1,0,1,1,44,55554
1,0,2,0,0,1,0,0,12,1,1,0,0,0,28,3724
0,0,3,0,0,0,0,2,20,0,0,0,2,0,26,171345
1,1,4,1,1,0,0,4,17,1,0,0,1,0,16,266444
0,0,4,0,0,0,0,0,12,0,0,0,0,0,18,350401
0,0,2,0,0,0,0,0,3,0,0,0,1,0,44,124350
0,0,3,0,0,0,0,1,9,0,1,0,2,0,31,106015
0,0,5,0,0,0,0,3,25,0,0,0,1,1,60,327178
0,0,10,0,1,0,1,0,24,1,0,0,2,0,66,201198
1,1,7,0,0,0,1,0,22,0,0,0,1,0,24,217405
1,1,12,0,0,0,1,2,25,1,1,0,1,0,30,195108
0,0,3,0,0,0,0,0,4,1,0,0,0,0,18,287252
0,0,2,0,0,0,0,0,5,0,1,0,0,0,58,268917
0,0,2,0,0,0,0,0,4,0,0,0,0,0,18,86006
0,0,4,0,0,0,0,0,8,0,1,0,0,0,50,236034
1,1,6,1,1,0,1,2,18,0,0,0,0,0,45,238235
1,1,6,1,1,0,0,3,25,0,1,0,1,0,31,21915
0,0,2,0,0,0,0,0,4,0,0,0,1,0,43,283478
1,1,8,1,1,0,1,1,40,0,1,0,1,0,23,309126
1,1,5,1,1,1,1,1,20,0,0,0,1,0,17,47700
1,1,7,1,1,1,1,3,22,0,0,0,1,0,25,87691
0,0,1,0,0,0,0,0,3,0,0,0,1,0,58,85539
1,1,8,1,1,0,0,2,22,1,1,1,0,0,20,51502
1,1,5,1,1,0,1,0,20,1,0,0,0,0,26,153590
1,0,1,0,0,0,0,1,12,0,0,0,1,0,35,47249
1,1,7,1,1,0,1,0,26,1,0,0,0,0,31,243383
0,0,4,0,0,0,0,0,9,0,0,0,2,0,21,197254
1,0,3,1,1,0,0,4,14,0,0,1,0,0,28,154353
0,0,2,0,0,0,0,1,9,0,0,0,2,0,30,337424
1,0,9,1,0,0,1,0,15,0,1,0,0,0,21,328065
1,1,14,1,1,1,1,1,40,1,1,0,1,0,22,66201
0,0,3,0,0,0,0,0,9,1,0,0,1,0,47,198112
1,1,5,1,1,1,0,3,37,0,0,0,0,0,35,289849
0,1,5,0,1,0,1,0,29,0,0,0,1,0,23,178320
1,1,8,0,0,1,1,0,25,1,1,0,0,0,23,321432
0,1,5,1,1,0,1,3,18,0,0,0,1,0,21,236801
1,1,8,1,1,0,1,0,19,0,0,0,0,0,21,372334
1,1,8,1,1,0,1,0,14,1,0,0,0,0,38,353062
1,0,1,0,0,0,0,0,7,0,1,0,0,0,21,323168
1,1,3,1,1,0,0,2,39,0,0,0,1,1,35,337609
0,0,4,0,0,0,0,0,10,0,1,0,1,0,26,202290
1,1,11,0,0,0,1,4,41,0,0,0,1,0,36,357699
1,0,4,1,1,0,0,0,10,0,0,0,0,0,30,315896
0,0,4,1,0,0,0,1,12,1,0,0,0,0,58,262945
1,1,9,1,1,0,1,0,30,1,0,0,0,0,25,241362
0,0,12,1,1,0,1,0,18,0,0,0,1,0,38,79812
0,0,2,0,0,0,0,0,7,0,0,0,2,0,51,78513
0,1,10,1,1,0,1,0,39,0,1,0,1,0,20,206951
1,1,8,1,1,0,0,1,41,0,1,0,1,0,23,231856
0,0,5,0,0,0,0,0,8,0,1,0,1,0,31,345571
1,1,11,0,0,0,1,0,19,1,1,0,0,0,22,1590
0,0,5,1,1,0,0,1,48,0,1,0,1,0,31,81848
0,1,11,1,1,0,1,0,38,1,0,0,1,0,37,359157
0,0,3,0,0,0,0,1,9,0,0,0,1,0,35,367858
0,0,0,0,0,0,0,0,3,0,0,0,2,0,29,7557
0,0,3,0,0,0,0,1,7,0,1,0,0,0,27,104397
1,1,11,1,1,0,1,4,87,1,0,1,1,1,20,63800
1,1,4,0,1,0,1,1,13,0,0,0,0,0,23,280890
1,1,5,1,1,0,1,0,13,1,0,0,0,0,33,96024
0,0,2,0,0,0,0,0,2,0,0,0,0,0,21,219294
1,0,3,1,1,0,0,1,25,0,1,1,0,0,20,272557
0,0,3,0,0,0,0,2,30,0,0,0,2,0,53,233380
1,1,5,1,1,1,1,0,9,0,0,0,0,0,26,10678
0,0,1,0,0,0,0,1,3,0,0,0,0,0,20,114901
1,1,6,0,0,1,0,3,17,1,1,0,0,1,29,64011
1,1,6,1,0,0,1,0,19,0,1,0,1,0,40,55291
0,0,3,0,0,0,0,1,10,0,1,0,1,0,29,207439
1,1,6,1,1,1,1,3,36,0,0,0,0,0,34,285102
0,1,9,1,1,0,1,0,28,0,1,0,0,0,20,118169
0,0,2,0,0,0,0,0,10,0,0,0,1,0,25,79150
1,1,12,1,1,0,1,1,30,1,1,0,1,0,26,55125
1,1,14,1,1,0,1,3,48,1,1,0,2,0,21,304698
1,1,13,0,1,0,1,4,37,1,0,0,1,0,26,175577
1,1,5,1,1,1,0,3,36,1,1,0,0,0,17,252100
0,0,5,0,1,0,1,0,26,1,0,0,1,0,49,125337
0,0,2,0,0,0,0,0,5,0,0,0,1,0,32,248693
1,0,3,1,1,0,0,1,17,0,1,1,0,0,25,360893
1,1,3,1,1,0,0,3,43,1,0,0,1,0,59,164199
1,1,10,0,0,0,1,4,30,1,0,0,1,0,24,160675
1,1,8,0,1,0,0,1,19,1,1,1,0,0,34,336410
1,1,10,1,1,0,1,0,52,0,0,0,1,0,67,158861
0,1,16,0,1,1,1,0,31,1,1,0,3,0,43,69939
1,1,7,1,1,0,0,3,20,0,0,0,1,0,33,203702
1,0,1,0,0,1,0,0,2,0,0,0,0,0,32,14088
1,0,3,0,0,1,0,0,7,0,1,0,0,0,20,346871
1,1,8,0,0,1,1,0,13,1,1,0,0,0,25,71987
1,1,6,1,1,0,0,2,22,0,0,0,1,0,19,144560
0,0,2,0,0,0,0,2,7,0,0,1,0,0,44,258350
1,1,7,1,1,0,0,0,35,0,1,0,0,0,53,117005
1,1,11,1,1,0,1,4,30,0,1,0,1,0,24,372289
1,1,8,1,1,0,1,0,35,0,0,0,1,0,33,32032
1,0,2,1,0,0,0,4,13,0,0,1,0,0,38,325139
1,1,11,1,1,0,1,4,33,1,1,0,1,0,29,221846
0,0,2,0,0,0,0,1,9,0,0,0,1,0,36,4443
0,1,6,1,1,0,0,0,25,0,0,0,0,0,32,307688
0,1,5,0,0,0,1,0,11,0,0,0,0,0,26,188596
1,1,15,1,1,0,1,0,46,1,0,0,1,0,22,153717
0,0,4,0,0,0,0,2,24,0,0,0,2,0,49,275739
1,1,3,0,0,0,0,2,11,0,1,0,0,0,19,119091
0,0,2,0,0,0,0,0,11,1,1,0,1,0,22,368493
0,1,6,0,0,0,1,0,10,0,1,0,1,0,28,352859
0,1,2,1,1,0,0,0,7,0,1,0,0,0,28,74239
1,1,7,0,0,0,1,0,13,0,1,0,1,0,21,359786
0,0,1,0,0,0,0,0,2,0,1,0,0,0,37,16826
0,1,2,1,1,0,0,1,8,0,0,0,1,0,27,32007
0,0,1,0,0,0,0,0,3,0,1,0,0,0,24,264178
0,0,1,0,1,0,0,0,2,0,0,0,0,0,19,297970
0,0,4,1,1,0,0,0,16,0,0,0,0,0,62,22128
1,0,3,0,0,0,0,0,6,0,0,0,1,0,22,155294
0,1,11,1,1,0,1,0,20,1,0,0,1,0,35,174
1,1,4,0,0,0,0,4,10,0,0,0,0,0,52,304510
0,0,8,0,0,0,0,0,10,0,1,0,0,0,40,237380
1,1,9,1,1,0,1,1,18,0,0,0,1,0,30,156302
1,1,9,1,1,0,1,0,22,0,0,0,1,0,23,158391
0,0,6,0,0,0,0,1,61,0,0,0,2,1,31,354044
1,1,14,1,1,0,1,1,34,0,1,0,2,0,31,3005
0,0,5,0,0,0,0,4,29,0,0,0,2,1,30,169606
1,1,3,0,0,0,0,2,8,0,1,0,0,0,32,302634
1,1,9,1,1,1,1,1,23,0,1,0,1,0,37,261267
0,0,4,1,1,0,0,0,8,0,0,0,0,0,28,46235
0,0,1,0,0,0,0,0,3,1,0,0,0,0,33,135321
0,0,6,1,1,0,0,2,18,1,1,0,1,0,27,259454
0,0,6,1,1,0,0,1,22,0,0,0,0,0,51,81357
1,1,13,1,1,0,1,1,27,0,0,0,1,0,29,114200
0,0,1,1,1,0,0,2,6,0,0,0,0,0,19,309621
1,0,3,0,0,0,0,0,17,0,0,0,1,0,27,288381
0,1,8,1,1,0,1,0,50,0,1,0,2,0,29,200183
0,1,8,0,0,1,1,0,13,0,0,0,0,0,26,312444
1,1,12,1,1,0,1,0,29,1,1,0,0,0,22,5877
1,0,6,0,0,0,0,3,14,0,1,1,0,0,58,53056
0,0,4,0,0,0,0,0,27,1,0,0,3,0,27,197884
0,0,6,0,0,0,0,1,27,0,1,0,2,0,33,263831
0,1,6,1,1,0,1,0,12,0,1,0,0,0,31,131048
